ex_id,word
00104,character
00104,movie
00104,one-person
00104,show
00104,modeled
00104,mainly
00104,european
00104,art-house
00104,cinema
00104,range
00104,postwar
00104,genres
00104,female
00104,roles
00104,inhabits
00104,like
00104,shadow
00104,characters
00104,weren
00104,airhead
00104,actresses
00104,sherman
00104,said
00104,clothes
00104,make
00104,them
00104,seem
00104,certain
00104,way
00104,then
00104,you
00104,look
00104,expression
00104,wonder
00104,if
00104,maybe
00104,what
00104,clothes
00104,communicating
00104,simpson
00104,fifth
00104,video
00104,corridor
00104,compares
00104,two
00104,historical
00104,periods
00104,mid-
00104,mid-
00104,centuries
00104,two
00104,characters
00104,each
00104,alone
00104,domestic
00104,these
00104,moments
00104,life
00104,moving
00104,parallel
00104,tandem
00104,respective
00104,daily
00104,routines
00104,one
00104,appears
00104,household
00104,servant
00104,freed
00104,slave
00104,around
00104,successful
00104,homeowner
00104,living
00104,one
00104,century
00104,later
00104,played
00104,single
00104,person
00104,wangechi
00104,mutu
00104,soundtrack
00104,composed
00104,john
00104,davis
00104,similarly
00104,contrasts
00104,variety
00104,musical
00104,sources
00104,including
00104,echoes
00104,battle
00104,hymn
00104,republic
00104,chopinesque
00104,piano
00104,new
00104,orleans
00104,dirges
00104,free
00104,jazz
00104,using
00104,sounds
00104,instead
00104,words
00104,two
00104,characters
00104,same
00104,woman
00104,dialogue
00104,across
00104,divide
00104,time
00104,circumstance
00104,in-kind
00104,provided
00104,tru
00104,vue
00104,inc
00104,gemini
00104,moulding
00104,inc
00106,inspired
00106,working
00106,process
00106,international
00106,architect
00106,david
00106,adjaye
00106,installation
00106,ryan
00106,learning
00106,center
00106,interactive
00106,gallery
00106,invites
00106,visitors
00106,ages
00106,discover
00106,architects
00106,use
00106,building
00106,materials
00106,like
00106,wood
00106,fabric
00106,ceramic
00106,tiles
00106,laminates
00106,paint
00106,stone
00106,plastics
00106,create
00106,form
00106,atmosphere
00106,visitors
00106,can
00106,arrange
00106,material
00106,samples
00106,sketches
00106,create
00106,board
00106,like
00106,professionals
00106,do
00106,consider
00106,color
00106,texture
00106,cultural
00106,context
00106,create
00106,specific
00106,feel
00106,materials
00106,way
00106,architecture
00106,inside
00106,out
00106,personal
00106,spaces
00106,galleries
00106,buildings
00106,chicago
00106,project
00106,funded
00106,grant
00106,efroymson
00106,family
00106,fund
00109,plan
00109,chicago
00109,played
00109,major
00109,role
00109,global
00109,history
00109,urban
00109,planning
00109,remains
00109,one
00109,largest
00109,most
00109,comprehensive
00109,proposals
00109,transformation
00109,american
00109,city
00109,authored
00109,architects
00109,daniel
00109,h
00109,burnham
00109,edward
00109,h
00109,bennett
00109,committee
00109,advisors
00109,commercial
00109,club
00109,chicago
00109,plan
00109,addressed
00109,issues
00109,common
00109,urban
00109,centers
00109,era
00109,including
00109,insufficient
00109,infrastructure
00109,need
00109,accessible
00109,green
00109,space
00109,troubled
00109,class
00109,relations
00109,lack
00109,strong
00109,civic
00109,image
00109,identity
00109,city
00109,chicago
